,Timestamp,Functioning Day,Holiday,Seasons,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Rented Bike Count
4433,2018-03-06 17:00:00,Yes,No Holiday,Summer,29.5,29.0,4.1,1944.0,9.5,1.84,0.0,0.0,2131
4434,2018-03-06 18:00:00,Yes,No Holiday,Summer,29.3,25.0,2.4,1973.0,7.2,1.23,0.0,0.0,2349
4435,2018-03-06 19:00:00,Yes,No Holiday,Summer,27.4,29.0,2.4,2000.0,7.7,0.5,0.0,0.0,2514
4436,2018-03-06 20:00:00,Yes,No Holiday,Summer,25.3,32.0,2.2,1997.0,7.4,0.06,0.0,0.0,2460
4437,2018-03-06 21:00:00,Yes,No Holiday,Summer,24.2,32.0,2.1,2000.0,6.4,0.0,0.0,0.0,2173
4438,2018-03-06 22:00:00,Yes,No Holiday,Summer,23.0,38.0,1.2,1996.0,7.9,0.0,0.0,0.0,1741
4439,2018-03-06 23:00:00,Yes,No Holiday,Summer,22.0,44.0,0.8,1978.0,9.1,0.0,0.0,0.0,1274
4440,2018-04-06 00:00:00,Yes,No Holiday,Summer,21.4,45.0,1.4,1964.0,8.9,0.0,0.0,0.0,938
4441,2018-04-06 01:00:00,Yes,No Holiday,Summer,20.7,47.0,0.9,1987.0,8.9,0.0,0.0,0.0,596
4442,2018-04-06 02:00:00,Yes,No Holiday,Summer,20.1,49.0,0.8,1978.0,9.0,0.0,0.0,0.0,351
4443,2018-04-06 03:00:00,Yes,No Holiday,Summer,19.6,51.0,1.0,1923.0,9.1,0.0,0.0,0.0,244
4444,2018-04-06 04:00:00,Yes,No Holiday,Summer,19.4,56.0,1.2,1752.0,10.3,0.0,0.0,0.0,172
4445,2018-04-06 05:00:00,Yes,No Holiday,Summer,19.2,56.0,0.9,1772.0,10.2,0.0,0.0,0.0,299
4446,2018-04-06 06:00:00,Yes,No Holiday,Summer,18.9,53.0,0.3,1871.0,9.1,0.04,0.0,0.0,742
4447,2018-04-06 07:00:00,Yes,No Holiday,Summer,19.5,52.0,0.8,1818.0,9.3,0.46,0.0,0.0,1505
4448,2018-04-06 08:00:00,Yes,No Holiday,Summer,22.1,44.0,1.4,1435.0,9.2,1.16,0.0,0.0,2287
4449,2018-04-06 09:00:00,Yes,No Holiday,Summer,23.3,37.0,0.4,1336.0,7.7,1.28,0.0,0.0,1243
4450,2018-04-06 10:00:00,Yes,No Holiday,Summer,25.1,40.0,2.7,1076.0,10.5,2.37,0.0,0.0,970
4451,2018-04-06 11:00:00,Yes,No Holiday,Summer,26.1,37.0,2.4,1079.0,10.2,2.79,0.0,0.0,1008
4452,2018-04-06 12:00:00,Yes,No Holiday,Summer,26.3,36.0,3.1,1377.0,10.0,2.61,0.0,0.0,1152
4453,2018-04-06 13:00:00,Yes,No Holiday,Summer,27.4,30.0,2.0,1768.0,8.2,3.03,0.0,0.0,1085
4454,2018-04-06 14:00:00,Yes,No Holiday,Summer,26.5,43.0,3.9,1671.0,12.8,2.36,0.0,0.0,1148
4455,2018-04-06 15:00:00,Yes,No Holiday,Summer,25.5,43.0,2.9,1996.0,11.9,1.71,0.0,0.0,1249
4456,2018-04-06 16:00:00,Yes,No Holiday,Summer,25.5,43.0,3.2,1892.0,11.9,1.72,0.0,0.0,1671
4457,2018-04-06 17:00:00,Yes,No Holiday,Summer,24.9,46.0,2.0,1855.0,12.4,0.91,0.0,0.0,2190
4458,2018-04-06 18:00:00,Yes,No Holiday,Summer,24.4,48.0,1.9,1998.0,12.6,0.56,0.0,0.0,3380
4459,2018-04-06 19:00:00,Yes,No Holiday,Summer,23.9,51.0,2.3,2000.0,13.1,0.12,0.0,0.0,2788
4460,2018-04-06 20:00:00,Yes,No Holiday,Summer,23.4,43.0,1.1,2000.0,10.0,0.01,0.0,0.0,2508
4461,2018-04-06 21:00:00,Yes,No Holiday,Summer,22.6,62.0,1.1,1363.0,14.9,0.0,0.0,0.0,2377
4462,2018-04-06 22:00:00,Yes,No Holiday,Summer,22.0,64.0,1.8,1211.0,14.8,0.0,0.0,0.0,2000
4463,2018-04-06 23:00:00,Yes,No Holiday,Summer,21.4,68.0,2.7,972.0,15.2,0.0,0.0,0.0,1354
4464,2018-05-06 00:00:00,Yes,No Holiday,Summer,20.5,71.0,2.8,1204.0,15.0,0.0,0.0,0.0,927
4465,2018-05-06 01:00:00,Yes,No Holiday,Summer,20.0,67.0,0.7,1426.0,13.6,0.0,0.0,0.0,742
4466,2018-05-06 02:00:00,Yes,No Holiday,Summer,19.7,66.0,0.5,1591.0,13.1,0.0,0.0,0.0,448
4467,2018-05-06 03:00:00,Yes,No Holiday,Summer,19.1,72.0,0.6,1370.0,13.9,0.0,0.0,0.0,314
4468,2018-05-06 04:00:00,Yes,No Holiday,Summer,18.5,72.0,0.6,1168.0,13.3,0.0,0.0,0.0,214
4469,2018-05-06 05:00:00,Yes,No Holiday,Summer,18.1,73.0,0.5,1182.0,13.1,0.0,0.0,0.0,282
4470,2018-05-06 06:00:00,Yes,No Holiday,Summer,17.8,73.0,0.4,1188.0,12.8,0.04,0.0,0.0,733
4471,2018-05-06 07:00:00,Yes,No Holiday,Summer,18.8,64.0,0.7,1099.0,11.8,0.48,0.0,0.0,1602
4472,2018-05-06 08:00:00,Yes,No Holiday,Summer,21.5,58.0,1.1,1021.0,12.8,1.21,0.0,0.0,2322
4473,2018-05-06 09:00:00,Yes,No Holiday,Summer,23.5,51.0,1.4,1169.0,12.7,1.82,0.0,0.0,1344
4474,2018-05-06 10:00:00,Yes,No Holiday,Summer,25.5,43.0,1.0,1568.0,11.9,2.49,0.0,0.0,959
4475,2018-05-06 11:00:00,Yes,No Holiday,Summer,26.8,37.0,1.6,1639.0,10.8,2.91,0.0,0.0,974
4476,2018-05-06 12:00:00,Yes,No Holiday,Summer,28.2,35.0,1.2,1411.0,11.2,3.23,0.0,0.0,1111
4477,2018-05-06 13:00:00,Yes,No Holiday,Summer,28.6,34.0,2.0,1274.0,11.1,2.82,0.0,0.0,1058
4478,2018-05-06 14:00:00,Yes,No Holiday,Summer,28.9,34.0,2.7,1328.0,11.4,2.06,0.0,0.0,1120
4479,2018-05-06 15:00:00,Yes,No Holiday,Summer,29.0,38.0,3.4,749.0,13.2,2.12,0.0,0.0,1250
4480,2018-05-06 16:00:00,Yes,No Holiday,Summer,28.8,38.0,3.1,1027.0,13.0,2.14,0.0,0.0,1434
4481,2018-05-06 17:00:00,Yes,No Holiday,Summer,28.1,37.0,3.6,1346.0,12.0,1.56,0.0,0.0,2115
4482,2018-05-06 18:00:00,Yes,No Holiday,Summer,27.1,40.0,2.8,1811.0,12.3,1.0,0.0,0.0,3227
4483,2018-05-06 19:00:00,Yes,No Holiday,Summer,25.5,43.0,3.1,1760.0,11.9,0.41,0.0,0.0,2615
4484,2018-05-06 20:00:00,Yes,No Holiday,Summer,24.0,46.0,2.8,1896.0,11.6,0.06,0.0,0.0,2346
4485,2018-05-06 21:00:00,Yes,No Holiday,Summer,23.3,51.0,1.7,1654.0,12.5,0.0,0.0,0.0,2404
4486,2018-05-06 22:00:00,Yes,No Holiday,Summer,22.4,54.0,2.5,1778.0,12.6,0.0,0.0,0.0,2237
4487,2018-05-06 23:00:00,Yes,No Holiday,Summer,21.9,56.0,0.7,1898.0,12.7,0.0,0.0,0.0,1646
4488,2018-06-06 00:00:00,Yes,Holiday,Summer,21.2,60.0,0.9,1789.0,13.1,0.0,0.0,0.0,1268
4489,2018-06-06 01:00:00,Yes,Holiday,Summer,20.6,63.0,0.6,1670.0,13.3,0.0,0.0,0.0,1031
4490,2018-06-06 02:00:00,Yes,Holiday,Summer,20.1,65.0,1.0,1435.0,13.3,0.0,0.0,0.0,792
4491,2018-06-06 03:00:00,Yes,Holiday,Summer,19.6,68.0,1.7,1260.0,13.5,0.0,0.0,0.0,562
4492,2018-06-06 04:00:00,Yes,Holiday,Summer,19.2,68.0,0.8,1181.0,13.1,0.0,0.0,0.0,332
4493,2018-06-06 05:00:00,Yes,Holiday,Summer,18.7,73.0,1.4,1065.0,13.7,0.0,0.0,0.0,218
4494,2018-06-06 06:00:00,Yes,Holiday,Summer,18.5,73.0,1.1,1028.0,13.5,0.06,0.0,0.0,351
4495,2018-06-06 07:00:00,Yes,Holiday,Summer,19.3,63.0,0.7,916.0,12.0,0.46,0.0,0.0,536
4496,2018-06-06 08:00:00,Yes,Holiday,Summer,21.2,59.0,1.2,794.0,12.8,1.13,0.0,0.0,799
4497,2018-06-06 09:00:00,Yes,Holiday,Summer,22.9,56.0,2.3,763.0,13.6,1.74,0.0,0.0,925
4498,2018-06-06 10:00:00,Yes,Holiday,Summer,24.3,53.0,2.9,949.0,14.1,2.37,0.0,0.0,1087
4499,2018-06-06 11:00:00,Yes,Holiday,Summer,25.8,52.0,2.1,905.0,15.1,2.84,0.0,0.0,1152
4500,2018-06-06 12:00:00,Yes,Holiday,Summer,27.3,51.0,2.8,703.0,16.2,3.16,0.0,0.0,1400
4501,2018-06-06 13:00:00,Yes,Holiday,Summer,27.3,52.0,3.1,613.0,16.5,3.21,0.0,0.0,1444
4502,2018-06-06 14:00:00,Yes,Holiday,Summer,27.4,50.0,3.5,615.0,16.0,3.01,0.0,0.0,1603
4503,2018-06-06 15:00:00,Yes,Holiday,Summer,27.6,49.0,3.7,656.0,15.9,2.79,0.0,0.0,1674
4504,2018-06-06 16:00:00,Yes,Holiday,Summer,27.9,47.0,2.8,824.0,15.5,2.36,0.0,0.0,1940
4505,2018-06-06 17:00:00,Yes,Holiday,Summer,27.4,48.0,2.7,1084.0,15.4,1.8,0.0,0.0,2104
4506,2018-06-06 18:00:00,Yes,Holiday,Summer,26.6,52.0,2.5,1368.0,15.9,1.09,0.0,0.0,2162
4507,2018-06-06 19:00:00,Yes,Holiday,Summer,24.9,56.0,3.1,1469.0,15.5,0.51,0.0,0.0,2163
4508,2018-06-06 20:00:00,Yes,Holiday,Summer,23.4,64.0,1.8,1144.0,16.1,0.07,0.0,0.0,2145
4509,2018-06-06 21:00:00,Yes,Holiday,Summer,22.1,72.0,2.5,923.0,16.8,0.0,0.0,0.0,1935
4510,2018-06-06 22:00:00,Yes,Holiday,Summer,20.8,78.0,1.8,763.0,16.8,0.0,0.0,0.0,1624
4511,2018-06-06 23:00:00,Yes,Holiday,Summer,20.1,77.0,3.1,797.0,15.9,0.0,0.0,0.0,1251
4512,2018-07-06 00:00:00,Yes,No Holiday,Summer,19.6,82.0,1.7,628.0,16.4,0.0,0.0,0.0,978
4513,2018-07-06 01:00:00,Yes,No Holiday,Summer,19.1,86.0,1.8,522.0,16.6,0.0,0.0,0.0,606
4514,2018-07-06 02:00:00,Yes,No Holiday,Summer,18.8,88.0,0.3,500.0,16.7,0.0,0.0,0.0,418
4515,2018-07-06 03:00:00,Yes,No Holiday,Summer,18.4,88.0,1.6,465.0,16.3,0.0,0.0,0.0,275
4516,2018-07-06 04:00:00,Yes,No Holiday,Summer,18.1,88.0,1.8,458.0,16.0,0.0,0.0,0.0,191
4517,2018-07-06 05:00:00,Yes,No Holiday,Summer,17.8,91.0,2.2,393.0,16.3,0.0,0.0,0.0,288
4518,2018-07-06 06:00:00,Yes,No Holiday,Summer,18.1,88.0,1.1,272.0,16.0,0.03,0.0,0.0,716
4519,2018-07-06 07:00:00,Yes,No Holiday,Summer,18.6,85.0,2.0,307.0,16.0,0.16,0.0,0.0,1551
4520,2018-07-06 08:00:00,Yes,No Holiday,Summer,18.9,82.0,2.3,326.0,15.7,0.44,0.0,0.0,2317
4521,2018-07-06 09:00:00,Yes,No Holiday,Summer,20.5,73.0,1.6,364.0,15.4,1.23,0.0,0.0,1342
4522,2018-07-06 10:00:00,Yes,No Holiday,Summer,22.0,69.0,2.0,488.0,16.0,2.04,0.0,0.0,914
4523,2018-07-06 11:00:00,Yes,No Holiday,Summer,23.4,62.0,1.8,603.0,15.6,2.87,0.0,0.0,967
4524,2018-07-06 12:00:00,Yes,No Holiday,Summer,25.0,56.0,3.0,715.0,15.6,3.19,0.0,0.0,1099
4525,2018-07-06 13:00:00,Yes,No Holiday,Summer,26.7,47.0,2.4,806.0,14.4,3.26,0.0,0.0,1071
4526,2018-07-06 14:00:00,Yes,No Holiday,Summer,28.2,44.0,1.7,644.0,14.7,3.11,0.0,0.0,1116
4527,2018-07-06 15:00:00,Yes,No Holiday,Summer,29.3,41.0,2.0,609.0,14.6,2.63,0.0,0.0,1171
4528,2018-07-06 16:00:00,Yes,No Holiday,Summer,29.3,41.0,2.0,905.0,14.6,1.95,0.0,0.0,1442
4529,2018-07-06 17:00:00,Yes,No Holiday,Summer,28.2,51.0,3.3,879.0,17.0,1.73,0.0,0.0,2002
4530,2018-07-06 18:00:00,Yes,No Holiday,Summer,25.6,57.0,2.7,1217.0,16.4,0.96,0.0,0.0,3221
4531,2018-07-06 19:00:00,Yes,No Holiday,Summer,24.0,60.0,2.8,1379.0,15.7,0.38,0.0,0.0,2649
4532,2018-07-06 20:00:00,Yes,No Holiday,Summer,22.8,67.0,1.6,1219.0,16.3,0.06,0.0,0.0,2278
4533,2018-07-06 21:00:00,Yes,No Holiday,Summer,21.5,69.0,2.6,942.0,15.5,0.0,0.0,0.0,2161
4534,2018-07-06 22:00:00,Yes,No Holiday,Summer,20.9,71.0,1.0,763.0,15.4,0.0,0.0,0.0,1939
4535,2018-07-06 23:00:00,Yes,No Holiday,Summer,20.3,77.0,1.3,770.0,16.1,0.0,0.0,0.0,1290
4536,2018-08-06 00:00:00,Yes,No Holiday,Summer,19.1,82.0,2.2,874.0,15.9,0.0,0.0,0.0,926
4537,2018-08-06 01:00:00,Yes,No Holiday,Summer,18.8,84.0,1.7,658.0,16.0,0.0,0.0,0.0,769
4538,2018-08-06 02:00:00,Yes,No Holiday,Summer,18.6,84.0,2.5,619.0,15.8,0.0,0.0,0.0,525
4539,2018-08-06 03:00:00,Yes,No Holiday,Summer,18.6,83.0,2.9,889.0,15.6,0.0,0.0,0.0,365
4540,2018-08-06 04:00:00,Yes,No Holiday,Summer,18.5,82.0,2.0,1072.0,15.3,0.0,0.0,0.0,255
4541,2018-08-06 05:00:00,Yes,No Holiday,Summer,18.6,81.0,0.8,1205.0,15.2,0.0,0.0,0.0,299
4542,2018-08-06 06:00:00,Yes,No Holiday,Summer,18.8,78.0,2.0,1259.0,14.8,0.01,0.0,0.0,744
4543,2018-08-06 07:00:00,Yes,No Holiday,Summer,19.1,73.0,2.0,1300.0,14.1,0.3,0.0,0.0,1544
4544,2018-08-06 08:00:00,Yes,No Holiday,Summer,19.7,69.0,2.0,1448.0,13.8,0.54,0.0,0.0,2348
4545,2018-08-06 09:00:00,Yes,No Holiday,Summer,21.2,62.0,1.7,1384.0,13.6,1.45,0.0,0.0,1283
4546,2018-08-06 10:00:00,Yes,No Holiday,Summer,21.9,62.0,1.7,1664.0,14.2,1.36,0.0,0.0,1002
4547,2018-08-06 11:00:00,Yes,No Holiday,Summer,21.9,64.0,2.4,1359.0,14.7,1.03,0.0,0.0,1095
4548,2018-08-06 12:00:00,Yes,No Holiday,Summer,23.1,56.0,1.6,1222.0,13.8,1.71,0.0,0.0,1256
4549,2018-08-06 13:00:00,Yes,No Holiday,Summer,24.2,58.0,1.9,1015.0,15.4,1.87,0.0,0.0,1314
4550,2018-08-06 14:00:00,Yes,No Holiday,Summer,25.0,54.0,2.2,1146.0,15.0,1.86,0.0,0.0,1249
4551,2018-08-06 15:00:00,Yes,No Holiday,Summer,26.2,51.0,3.3,1104.0,15.2,2.87,0.0,0.0,1416
4552,2018-08-06 16:00:00,Yes,No Holiday,Summer,26.6,49.0,3.2,1200.0,15.0,2.35,0.0,0.0,1668
4553,2018-08-06 17:00:00,Yes,No Holiday,Summer,26.9,49.0,2.3,1210.0,15.2,1.72,0.0,0.0,2314
4554,2018-08-06 18:00:00,Yes,No Holiday,Summer,26.2,54.0,2.2,1183.0,16.1,0.88,0.0,0.0,3309
4555,2018-08-06 19:00:00,Yes,No Holiday,Summer,24.5,63.0,3.1,970.0,16.9,0.46,0.0,0.0,2797
4556,2018-08-06 20:00:00,Yes,No Holiday,Summer,22.6,71.0,1.8,856.0,17.0,0.11,0.0,0.0,2476
4557,2018-08-06 21:00:00,Yes,No Holiday,Summer,21.2,77.0,1.7,638.0,16.9,0.0,0.0,0.0,2337
4558,2018-08-06 22:00:00,Yes,No Holiday,Summer,20.5,78.0,0.9,550.0,16.5,0.0,0.0,0.0,2140
4559,2018-08-06 23:00:00,Yes,No Holiday,Summer,20.0,79.0,1.4,510.0,16.2,0.0,0.0,0.0,1672
4560,2018-09-06 00:00:00,Yes,No Holiday,Summer,19.7,83.0,1.5,390.0,16.7,0.0,0.0,0.0,1247
4561,2018-09-06 01:00:00,Yes,No Holiday,Summer,19.7,81.0,0.6,419.0,16.3,0.0,0.0,0.0,1029
4562,2018-09-06 02:00:00,Yes,No Holiday,Summer,19.4,84.0,0.7,382.0,16.6,0.0,0.0,0.0,732
4563,2018-09-06 03:00:00,Yes,No Holiday,Summer,19.1,84.0,0.6,421.0,16.3,0.0,0.0,0.0,535
4564,2018-09-06 04:00:00,Yes,No Holiday,Summer,19.0,83.0,0.4,473.0,16.0,0.0,0.0,0.0,352
4565,2018-09-06 05:00:00,Yes,No Holiday,Summer,19.0,85.0,0.4,467.0,16.4,0.0,0.0,0.0,262
4566,2018-09-06 06:00:00,Yes,No Holiday,Summer,19.0,84.0,0.5,440.0,16.2,0.05,0.0,0.0,381
4567,2018-09-06 07:00:00,Yes,No Holiday,Summer,20.2,73.0,1.1,708.0,15.1,0.41,0.0,0.0,616
4568,2018-09-06 08:00:00,Yes,No Holiday,Summer,21.9,62.0,0.9,1071.0,14.2,1.03,0.0,0.0,963
4569,2018-09-06 09:00:00,Yes,No Holiday,Summer,24.0,55.0,1.8,1411.0,14.3,1.81,0.0,0.0,1102
4570,2018-09-06 10:00:00,Yes,No Holiday,Summer,25.8,49.0,1.3,1442.0,14.2,2.42,0.0,0.0,1156
4571,2018-09-06 11:00:00,Yes,No Holiday,Summer,27.2,46.0,1.7,1301.0,14.5,2.88,0.0,0.0,1200
4572,2018-09-06 12:00:00,Yes,No Holiday,Summer,28.2,42.0,1.4,1563.0,14.0,2.84,0.0,0.0,1462
4573,2018-09-06 13:00:00,Yes,No Holiday,Summer,28.8,42.0,2.0,1438.0,14.6,2.38,0.0,0.0,1583
4574,2018-09-06 14:00:00,Yes,No Holiday,Summer,30.1,35.0,1.4,1583.0,12.9,2.53,0.0,0.0,1744
4575,2018-09-06 15:00:00,Yes,No Holiday,Summer,29.6,40.0,2.5,1546.0,14.5,1.96,0.0,0.0,1890
4576,2018-09-06 16:00:00,Yes,No Holiday,Summer,28.7,40.0,2.5,1474.0,13.7,1.0,0.0,0.0,2297
4577,2018-09-06 17:00:00,Yes,No Holiday,Summer,28.2,39.0,2.9,1653.0,12.9,0.7,0.0,0.0,2355
4578,2018-09-06 18:00:00,Yes,No Holiday,Summer,27.3,42.0,1.2,2000.0,13.2,0.19,0.0,0.0,1934
4579,2018-09-06 19:00:00,Yes,No Holiday,Summer,25.7,47.0,1.8,2000.0,13.5,0.04,0.0,0.0,1058
4580,2018-09-06 20:00:00,Yes,No Holiday,Summer,23.7,62.0,1.6,1402.0,15.9,0.0,0.4,0.0,246
4581,2018-09-06 21:00:00,Yes,No Holiday,Summer,22.4,72.0,1.5,1816.0,17.0,0.0,0.1,0.0,225
4582,2018-09-06 22:00:00,Yes,No Holiday,Summer,21.0,75.0,1.3,2000.0,16.3,0.0,0.0,0.0,776
4583,2018-09-06 23:00:00,Yes,No Holiday,Summer,20.7,66.0,1.6,2000.0,14.1,0.0,0.0,0.0,766
4584,2018-10-06 00:00:00,Yes,No Holiday,Summer,20.2,66.0,1.5,2000.0,13.6,0.0,0.0,0.0,483
4585,2018-10-06 01:00:00,Yes,No Holiday,Summer,19.7,71.0,1.2,1986.0,14.2,0.0,0.5,0.0,375
4586,2018-10-06 02:00:00,Yes,No Holiday,Summer,19.2,69.0,1.3,2000.0,13.3,0.0,0.0,0.0,162
4587,2018-10-06 03:00:00,Yes,No Holiday,Summer,18.6,78.0,0.8,1997.0,14.6,0.0,0.0,0.0,150
4588,2018-10-06 04:00:00,Yes,No Holiday,Summer,18.3,72.0,1.7,2000.0,13.1,0.0,0.0,0.0,174
4589,2018-10-06 05:00:00,Yes,No Holiday,Summer,18.4,70.0,1.4,2000.0,12.8,0.0,0.0,0.0,138
4590,2018-10-06 06:00:00,Yes,No Holiday,Summer,18.3,71.0,0.9,2000.0,12.9,0.0,0.0,0.0,216
4591,2018-10-06 07:00:00,Yes,No Holiday,Summer,18.4,68.0,0.6,2000.0,12.3,0.04,0.0,0.0,313
4592,2018-10-06 08:00:00,Yes,No Holiday,Summer,19.0,65.0,2.0,2000.0,12.2,0.28,0.0,0.0,619
4593,2018-10-06 09:00:00,Yes,No Holiday,Summer,19.2,65.0,1.4,2000.0,12.4,0.34,0.0,0.0,786
4594,2018-10-06 10:00:00,Yes,No Holiday,Summer,20.2,62.0,1.8,2000.0,12.6,0.82,0.0,0.0,942
4595,2018-10-06 11:00:00,Yes,No Holiday,Summer,21.3,56.0,1.5,1989.0,12.1,1.18,0.0,0.0,1074
4596,2018-10-06 12:00:00,Yes,No Holiday,Summer,23.2,50.0,2.2,1988.0,12.1,2.45,0.0,0.0,1442
4597,2018-10-06 13:00:00,Yes,No Holiday,Summer,24.2,48.0,1.2,1968.0,12.4,2.19,0.0,0.0,1752
4598,2018-10-06 14:00:00,Yes,No Holiday,Summer,24.1,51.0,1.1,2000.0,13.3,1.58,0.0,0.0,1985
4599,2018-10-06 15:00:00,Yes,No Holiday,Summer,24.8,49.0,1.2,2000.0,13.3,1.34,0.0,0.0,2182
4600,2018-10-06 16:00:00,Yes,No Holiday,Summer,24.8,51.0,1.6,2000.0,13.9,1.17,0.0,0.0,2333
4601,2018-10-06 17:00:00,Yes,No Holiday,Summer,24.6,52.0,1.3,2000.0,14.0,0.82,0.0,0.0,2431
4602,2018-10-06 18:00:00,Yes,No Holiday,Summer,24.1,53.0,1.3,2000.0,13.9,0.48,0.0,0.0,2367
4603,2018-10-06 19:00:00,Yes,No Holiday,Summer,23.4,55.0,1.0,2000.0,13.8,0.12,0.0,0.0,2267
4604,2018-10-06 20:00:00,Yes,No Holiday,Summer,22.8,55.0,1.3,2000.0,13.2,0.01,0.0,0.0,2300
4605,2018-10-06 21:00:00,Yes,No Holiday,Summer,22.1,55.0,1.5,2000.0,12.6,0.0,0.0,0.0,2026
4606,2018-10-06 22:00:00,Yes,No Holiday,Summer,21.5,55.0,1.8,2000.0,12.0,0.0,0.0,0.0,1634
4607,2018-10-06 23:00:00,Yes,No Holiday,Summer,20.9,56.0,1.5,2000.0,11.7,0.0,0.0,0.0,1191
4608,2018-11-06 00:00:00,Yes,No Holiday,Summer,20.3,58.0,1.4,2000.0,11.7,0.0,0.0,0.0,918
4609,2018-11-06 01:00:00,Yes,No Holiday,Summer,19.8,59.0,1.3,2000.0,11.5,0.0,0.0,0.0,555
4610,2018-11-06 02:00:00,Yes,No Holiday,Summer,19.2,60.0,1.5,2000.0,11.2,0.0,0.0,0.0,353
4611,2018-11-06 03:00:00,Yes,No Holiday,Summer,18.8,61.0,1.3,2000.0,11.1,0.0,0.0,0.0,232
4612,2018-11-06 04:00:00,Yes,No Holiday,Summer,18.8,60.0,1.0,2000.0,10.8,0.0,0.0,0.0,194
4613,2018-11-06 05:00:00,Yes,No Holiday,Summer,18.8,61.0,1.2,2000.0,11.1,0.0,0.0,0.0,324
4614,2018-11-06 06:00:00,Yes,No Holiday,Summer,18.6,61.0,0.8,2000.0,10.9,0.03,0.0,0.0,807
4615,2018-11-06 07:00:00,Yes,No Holiday,Summer,19.1,59.0,1.1,2000.0,10.8,0.38,0.0,0.0,1629
4616,2018-11-06 08:00:00,Yes,No Holiday,Summer,20.7,55.0,1.5,2000.0,11.3,1.23,0.0,0.0,2375
4617,2018-11-06 09:00:00,Yes,No Holiday,Summer,22.2,48.0,1.7,1889.0,10.6,1.77,0.0,0.0,1307
4618,2018-11-06 10:00:00,Yes,No Holiday,Summer,23.7,47.0,1.3,2000.0,11.7,2.67,0.0,0.0,992
4619,2018-11-06 11:00:00,Yes,No Holiday,Summer,23.2,52.0,1.4,2000.0,12.7,1.53,0.0,0.0,1107
4620,2018-11-06 12:00:00,Yes,No Holiday,Summer,23.2,52.0,1.2,2000.0,12.7,0.82,0.0,0.0,1204
4621,2018-11-06 13:00:00,Yes,No Holiday,Summer,23.7,49.0,1.2,2000.0,12.3,1.04,0.0,0.0,1033
4622,2018-11-06 14:00:00,Yes,No Holiday,Summer,23.9,47.0,1.0,2000.0,11.8,0.97,0.0,0.0,1075
4623,2018-11-06 15:00:00,Yes,No Holiday,Summer,22.2,60.0,1.3,1907.0,14.0,0.34,0.0,0.0,1240
4624,2018-11-06 16:00:00,Yes,No Holiday,Summer,22.0,60.0,1.8,2000.0,13.8,0.14,0.0,0.0,1220
4625,2018-11-06 17:00:00,Yes,No Holiday,Summer,20.7,72.0,3.4,2000.0,15.4,0.11,0.0,0.0,1475
4626,2018-11-06 18:00:00,Yes,No Holiday,Summer,19.8,80.0,3.9,2000.0,16.2,0.12,0.0,0.0,1491
4627,2018-11-06 19:00:00,Yes,No Holiday,Summer,19.4,85.0,1.2,1651.0,16.8,0.08,0.5,0.0,873
4628,2018-11-06 20:00:00,Yes,No Holiday,Summer,19.1,84.0,1.7,2000.0,16.3,0.04,0.0,0.0,1280
4629,2018-11-06 21:00:00,Yes,No Holiday,Summer,19.0,82.0,1.0,2000.0,15.8,0.0,0.0,0.0,1647
4630,2018-11-06 22:00:00,Yes,No Holiday,Summer,19.0,76.0,0.1,2000.0,14.6,0.0,0.0,0.0,1117
4631,2018-11-06 23:00:00,Yes,No Holiday,Summer,18.2,93.0,0.8,460.0,17.0,0.0,3.5,0.0,384
4632,2018-12-06 00:00:00,Yes,No Holiday,Summer,18.0,94.0,0.7,1906.0,17.0,0.0,1.0,0.0,470
4633,2018-12-06 01:00:00,Yes,No Holiday,Summer,17.7,92.0,0.9,1958.0,16.3,0.0,0.0,0.0,454
4634,2018-12-06 02:00:00,Yes,No Holiday,Summer,17.7,87.0,1.2,2000.0,15.5,0.0,0.0,0.0,385
4635,2018-12-06 03:00:00,Yes,No Holiday,Summer,17.5,87.0,0.5,1995.0,15.3,0.0,0.0,0.0,206
4636,2018-12-06 04:00:00,Yes,No Holiday,Summer,17.5,84.0,0.8,2000.0,14.7,0.0,0.0,0.0,144
4637,2018-12-06 05:00:00,Yes,No Holiday,Summer,17.2,87.0,0.6,2000.0,15.0,0.0,0.0,0.0,296
4638,2018-12-06 06:00:00,Yes,No Holiday,Summer,16.7,85.0,1.0,2000.0,14.1,0.03,0.0,0.0,740
4639,2018-12-06 07:00:00,Yes,No Holiday,Summer,17.1,77.0,1.5,1748.0,13.0,0.49,0.0,0.0,1573
4640,2018-12-06 08:00:00,Yes,No Holiday,Summer,19.0,67.0,1.1,1976.0,12.7,1.29,0.0,0.0,2495
4641,2018-12-06 09:00:00,Yes,No Holiday,Summer,21.1,60.0,0.9,1998.0,13.0,2.18,0.0,0.0,1317
4642,2018-12-06 10:00:00,Yes,No Holiday,Summer,22.1,53.0,1.1,1999.0,12.0,2.28,0.0,0.0,971
4643,2018-12-06 11:00:00,Yes,No Holiday,Summer,22.9,54.0,2.6,1959.0,13.0,2.56,0.0,0.0,1092
4644,2018-12-06 12:00:00,Yes,No Holiday,Summer,24.0,51.0,1.8,2000.0,13.2,2.29,0.0,0.0,1202
